claim_id,doc_id,doc_title,doc_date,doc_url,category,matched_term,surface_form,sentence,context_before,context_after,category_correct,is_securitising,securitisation_type,referent_object,threat_actor,extraordinary_measure,confidence,coder_notes
8844,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,material_security,безпека,безпеки,"Почув і обіцянку того , що Австрія разом з партнерами по Європейському Союзу продовжить санкційну політику проти Росії , поки не відбудеться повне відновлення реальної безпеки в нашому регіоні .","Був задоволений почути сьогодні й від канцлера Австрії Карла Негаммера запевнення , що для Австрійської держави примусити Росію до миру так само принципово , як і для інших відповідальних держав .",Поки Росія не забере всі свої сили з української суверенної території .,yes,no,none,none,none,none,high,
8845,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,material_security,оборона,оборони,І це вже 45-й день нашої оборони від російської навали .,"Тобто сьогодні був справді плідний день для України , для нашої дипломатії .","Чи думали в Москві , що на 45-й день після їхнього вторгнення у Києві будуть відбуватися саме такі події ?",yes,no,none,none,none,none,high,
8846,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,material_security,оборона,обороні,Перша – конкретна допомога нашій обороні .,"На всіх міжнародних переговорах , в усіх контактах із лідерами світу протягом цих 45 днів я обов'язково порушую три теми .",Друга – конкретна допомога нашим людям .,yes,no,none,none,none,none,high,
8847,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,material_security,безпека,безпеки,"Третя – конкретні гарантії безпеки для нашої держави , яка точно переможе в цьому протистоянні .",Друга – конкретна допомога нашим людям .,"Звісно , не від усіх я чую конкретні відповіді на свої конкретні запитання .",yes,no,none,none,none,none,high,
8848,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,material_security,санкція,санкцій,"І це означає , що потрібно ще більше санкцій .",Росія все ще може дозволити собі жити в ілюзіях і стягувати на нашу землю нові військові сили й нову техніку .,Ще більше зброї для нашої держави .,yes,no,none,none,none,none,high,
8849,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,urgency,припинити,Припинити,Припинити безглузде насильство .,"Тоді це для них буде аргумент , щоб шукати мир .",І ще одна новина на сьогодні .,yes,no,none,none,none,none,high,
8850,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,church_actors,православний,православної,"Вдячний за це рішення ієрархам , духовенству та вірним Української православної церкви США .",І свого часу вона буде вдома – у Святій Софії .,"Хочу , щоб повернення цієї святині стало для всіх нас важливим символом .",yes,no,none,none,none,none,high,
8851,d20b129022a4,"Стратегія захисту для кожної цивілізованої держави – тиснути на Росію, щоб відновити мир – звернення Президента України",2022-04-09,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225,church_actors,церква,церкви,"Вдячний за це рішення ієрархам , духовенству та вірним Української православної церкви США .",І свого часу вона буде вдома – у Святій Софії .,"Хочу , щоб повернення цієї святині стало для всіх нас важливим символом .",yes,no,none,none,none,none,high,
9013,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,decolonisation,незалежність,незалежність,"Ми проходимо вже третій рік повномасштабної війни , зберігаючи незалежність України , свій суверенітет і здатність нашої держави досягти й досягати необхідних результатів .","Вітаю вас із професійним днем та вдячний вам за роботу заради інтересів України , інтересів кожного й кожної в нашій державі , наших людей .","За рік , що минає , Україна змогла стати сильніше , змогла стати ближче до мети , яка обʼєднує увесь наш народ : нам потрібно здолати окупанта , перемогти це зло , нам потрібен справедливий мир , і кожен , кожна з вас повинні працювати саме заради цього .",yes,no,none,none,none,none,high,
9014,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,material_security,суверенітет,суверенітет,"Ми проходимо вже третій рік повномасштабної війни , зберігаючи незалежність України , свій суверенітет і здатність нашої держави досягти й досягати необхідних результатів .","Вітаю вас із професійним днем та вдячний вам за роботу заради інтересів України , інтересів кожного й кожної в нашій державі , наших людей .","За рік , що минає , Україна змогла стати сильніше , змогла стати ближче до мети , яка обʼєднує увесь наш народ : нам потрібно здолати окупанта , перемогти це зло , нам потрібен справедливий мир , і кожен , кожна з вас повинні працювати саме заради цього .",yes,no,none,none,none,none,high,
9015,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,decolonisation,окупант,окупанта,"За рік , що минає , Україна змогла стати сильніше , змогла стати ближче до мети , яка обʼєднує увесь наш народ : нам потрібно здолати окупанта , перемогти це зло , нам потрібен справедливий мир , і кожен , кожна з вас повинні працювати саме заради цього .","Ми проходимо вже третій рік повномасштабної війни , зберігаючи незалежність України , свій суверенітет і здатність нашої держави досягти й досягати необхідних результатів .","Бути послом України , бути українським дипломатом – це бути людиною , яка може відповісти абсолютно конкретно на питання , що саме було вами зроблено для наближення миру , для захисту інтересів України й українців .",yes,no,none,none,none,none,high,
9016,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,material_security,оборона,оборони,"На рівні Офісу , на рівні Міністерства оборони та на рівні Міністерства закордонних справ , на рівні військового командування , на рівні посольств .",За роки війни ми налагодили системну роботу з багатьма партнерами щодо зброї для наших хлопців і дівчат на передовій .,"Я хочу подякувати всім , хто був залучений і хто зараз залучений .",yes,no,none,none,none,none,high,
9017,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,material_security,санкція,Санкції,"Санкції проти Росії мають працювати стільки , скільки потрібно нам , для того , щоб тиснути на Росію .",Відповідальність Росії за цю війну має бути .,"Вже є рішення щодо використання заморожених російських активів на користь України , але потрібно йти далі – шукати ті російські активи , які ще не заморожені , шукати активи всіх російських воєнних злочинців та політичних спільників Путіна .",yes,no,none,none,none,none,high,
9018,d737ea63f60a,"Ми повинні зробити все, щоб 25-й рік став для України роком миру – виступ Президента з нагоди Дня дипломата",2024-12-22,https://www.president.gov.ua/news/mi-povinni-zrobiti-vse-shob-25-j-rik-stav-dlya-ukrayini-roko-95169,church_actors,церква,церков,"Потрібно працювати з усіма партнерами – на рівні держав , компаній , на рівні медіа , на рівні церков – це також дуже важливо , академічної спільноти , зі сфер мистецтва та спорту – з усіма , хто може долучитись до нашої політичної , інформаційної та культурної роботи .","Також ваше завдання – працювати якнайбільше з усіма партнерами , які вже інвестують або можуть стати інвесторами в наше внутрішнє українське виробництво зброї , у наші спільні проєкти з відновлення .","Усі форми дипломатії – від звичної дипломатії до м’якої сили , від дипломатії перших осіб і парламентської дипломатії до дипломатії сердець – усе , що може зміцнити Україну , повинно працювати заради України .",yes,no,none,none,none,none,high,
9097,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,material_security,оборона,оборони,"Сьогоднішній , уже 85-й день нашої оборони точно запамʼятається .",Усі наші захисники й захисниці !,Я вдячний Сполученим Штатам за схвалення нового пакету підтримки України й демократії в нашому регіоні обсягом у 40 мільярдів доларів .,yes,no,none,none,none,none,high,
9098,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,material_security,безпека,безпеку,Це їхній внесок у власну безпеку .,І це для партнерів не просто витрати чи подарунок .,"Бо захист України означає і їхній захист від нових війн і криз , які Росія може спровокувати .",yes,no,none,none,none,none,high,
9099,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,church_actors,церква,Церква,"Географія доволі широка : Київ , Біла Церква , Маріуполь , Чернігів , Харків , Одеса , Львів , Кривий Ріг , Донецьк , Херсон , Франківськ , Горлівка , Дніпро .",Загалом у сьогоднішньому спілкуванні взяли участь студенти 25 українських університетів .,Не всі університети працюють у своїх містах .,yes,no,none,none,none,none,high,
9100,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,material_security,безпека,безпеку,"Говорили зі студентами і про післявоєнну відбудову , і про те , як гарантувати безпеку нашій державі на десятиліття вперед .","Тож очікую від міністра , від уряду і , якщо потрібно , народних депутатів відповідних рішень .",Збройні Сили України продовжують просуватися у звільненні Харківщини .,yes,no,none,none,none,none,high,
9101,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,decolonisation,звільнення,звільненні,Збройні Сили України продовжують просуватися у звільненні Харківщини .,"Говорили зі студентами і про післявоєнну відбудову , і про те , як гарантувати безпеку нашій державі на десятиліття вперед .",Але на Донбасі окупанти намагаються ще більше посилити тиск .,yes,no,none,none,none,none,high,
9102,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,decolonisation,окупант,окупанти,Але на Донбасі окупанти намагаються ще більше посилити тиск .,Збройні Сили України продовжують просуватися у звільненні Харківщини .,"Там пекло , і це не перебільшення .",yes,no,none,none,none,none,high,
9103,d8face5857e2,"Усі разом маємо забезпечити, щоб Росія не мала жодного успіху в агресії проти України – звернення Президента Володимира Зеленського",2022-05-19,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201,decolonisation,незалежність,незалежність,"Вічна слава кожному й кожній , хто бореться за незалежність !","Вічна памʼять усім , хто віддав життя за Україну !",Слава Україні !,yes,no,none,none,none,none,high,
9175,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,church_actors,церква,церкви,"Школи й церкви , житлові будинки й підприємства , транспорт та електростанції ...",Вдумайтесь у цю кількість : майже 1900 міст і сіл нашої країни потребують відбудови .,"Усі ви добре знаєте , що таке після руйнівного торнадо відновити умови для життя .",yes,no,none,none,none,none,high,
9176,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,оборона,обороні,"Так само , як ви зараз із нами в обороні .","Ваші компанії , ваші робочі місця ...",Пані та панове !,yes,no,none,none,none,none,high,
9177,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,оборона,оборона,"Кому , як не вам , губернаторам штатів , знати , що насправді стоїть за словами « відбудова » й « оборона » .",Пані та панове !,"Цю війну Росія розв’язала не так проти нашої країни , як проти свободи у Європі та світі загалом .",yes,no,none,none,none,none,high,
9178,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,оборона,оборону,"І коли запитують , чому Америка має допомагати Україні та інвестувати в нашу оборону , я відповідаю : просто погляньте на реальність .","Цю війну Росія розв’язала не так проти нашої країни , як проти свободи у Європі та світі загалом .","Мільйони українських сімей розірвані війною , мільйони змушені шукати в інших країнах захисту від російського терору .",yes,no,none,none,none,none,high,
9179,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,ворог,Ворог,"Ворог свободи повинен програти швидко й надійно там , куди зайшов зі злочинною та неспровокованою агресивною війною .",Здатна перемогти Росію на нашій землі .,"Ось чому ми звертаємося по підтримку до США , по зброю й по фінанси .",yes,no,none,none,none,none,high,
9180,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,оборона,оборони,"Дякую Арканзасу та всім працівникам оборонної індустрії штату за чудові системи « Хаймарс » , які реально змінюють перебіг бойових дій і змушують російську армію до глухої оборони .",Дякую всім вам .,"Дякую Алабамі та всім працівникам підприємств штату , які виробляють , зокрема , протитанкові системи « Джавелін » , що врятували життя тисячам і тисячам українських воїнів .",yes,no,none,none,none,none,high,
9181,dbc0cec4a560,"Ворог свободи має програти, ось чому ми звертаємося по підтримку до Сполучених Штатів – виступ Президента України на зустрічі з членами Національної асоціації губернаторів США",2023-04-04,https://www.president.gov.ua/news/vorog-svobodi-maye-prograti-os-chomu-mi-zvertayemosya-po-pid-82085,material_security,безпека,безпеки,"Також наша співпраця створює нове зростання для нашої й вашої безпеки , для нашої й вашої економіки , для робочих місць в обох наших країнах .","Саме з Україною Америка має змогу захистити свої цінності , що збігаються з нашими .","Головне – не програти час , не програти шанс , який маємо .",yes,no,none,none,none,none,high,
9321,e11a1d67dddb,Звернення Президента: українці – символ незламності,2022-03-02,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281,material_security,ворог,ворог,Потім ворог зніс нас усіх ударами по житлових будинках у Бородянці .,Вчора зранку на площі Свободи ми всі були харків'янами .,Вчора ввечері нас усіх бомбили в Києві .,yes,no,none,none,none,none,high,
9322,e11a1d67dddb,Звернення Президента: українці – символ незламності,2022-03-02,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281,church_actors,церква,церква,Андріївська церква ?,Лавра ?,Що б вони там не мріяли – чорт з ними !,yes,no,none,none,none,none,high,
9323,e11a1d67dddb,Звернення Президента: українці – символ незламності,2022-03-02,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281,material_security,санкція,санкції,"Нейтральна Швейцарія підтримала санкції Євросоюзу проти російських олігархів , посадовців , проти самої держави та компаній .",Наші дипломати й наші друзі об'єднують світ заради України та миру ще більше .,Ще раз : нейтральна Швейцарія !,yes,no,none,none,none,none,high,
9324,e11a1d67dddb,Звернення Президента: українці – символ незламності,2022-03-02,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281,urgency,надзвичайний,надзвичайний,Це надзвичайний результат .,"До нашої антивоєнної коаліції приєднались вже й ті країни , на яких Москва ще тиждень тому розраховувала .",Зараз не можна залишатися нейтральними !,yes,no,none,none,none,none,high,
9325,e11a1d67dddb,Звернення Президента: українці – символ незламності,2022-03-02,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281,material_security,ворог,ворога,Це без підрахунку втрат ворога за минулу ніч .,За шість днів війни .,Шість тисяч .,yes,no,none,none,none,none,high,
9354,e1e118649ab3,"Ми всі бачимо, зокрема, як мало світ реагує на те, що в Росії роблять з українськими полоненими – звернення Президента до правозахисної спільноти",2024-12-05,https://www.president.gov.ua/news/mi-vsi-bachimo-zokrema-yak-malo-svit-reaguye-na-te-sho-v-ros-94817,urgency,припинити,припинити,"І ми вважаємо , що злочин – не тільки те , що стількох наших людей Росія утримує в полоні , знущається з них , але й те , що багато хто у світі досі не докладає всіх зусиль , щоб припинити цей злочин , повернути людей і покарати Росію за все принесене її війною .","Шукаємо різні переговорні , політичні та юридичні можливості .",Пані та панове !,yes,no,none,none,none,none,high,
9355,e1e118649ab3,"Ми всі бачимо, зокрема, як мало світ реагує на те, що в Росії роблять з українськими полоненими – звернення Президента до правозахисної спільноти",2024-12-05,https://www.president.gov.ua/news/mi-vsi-bachimo-zokrema-yak-malo-svit-reaguye-na-te-sho-v-ros-94817,church_actors,релігійний,релігійні,"Держави , міжнародні організації , лідери , політичні спільноти та релігійні об’єднання .","Я прошу вас бути невтомними та залучати до всієї цієї роботи тих , хто поки що осторонь .","Всі , хто може бути корисним , щоб рятувати людей та забезпечувати верховенство моралі над усім тим , що роблять",yes,no,none,none,none,none,high,
9440,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,material_security,оборона,оборони,"Шановний міністре закордонних справ , міністре оборони !",Марку !,Нідерландський народе !,yes,no,none,none,none,none,high,
9441,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,material_security,загроза,загрозою,"Але не для тих , чиє життя під загрозою щохвилини .",Рутиною .,"Хто , як мешканці нашого міста Маріуполя , понад три тижні у повній блокаді .",yes,no,none,none,none,none,high,
9442,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,decolonisation,окупант,окупанта,"Тисячі українських дітей , десятки тисяч дорослих примусово перевезені на територію держави - окупанта .","Просто депортувала , як це робили нацисти в окупованих країнах .","Про долю більшості з них ми нічого , на жаль , не знаємо .",yes,no,none,none,none,none,high,
9443,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,decolonisation,окупант,окупанти,Російські окупанти ґвалтують жінок в окупованих районах .,"Спалені міста , села .","Розкрадають усе , що можна , все , що знаходять .",yes,no,none,none,none,none,high,
9444,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,urgency,припинити,припинимо,І не ніколи не припинимо захищатися !,Ми не змиримося з цим ніколи !,Пані та панове !,yes,no,none,none,none,none,high,
9445,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,church_actors,релігійний,релігійне,"Очевидно : свобода , демократія , людська гідність , згуртованість , культурне , релігійне розмаїття .",У чому була мета засновників Нідерландів ?,"Відтоді тривав шлях до всього , що показує сучасну Європу .",yes,no,none,none,none,none,high,
9446,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,material_security,санкція,санкціях,За лідерство у санкціях .,"Я вдячний вам , політикам , вдячний усім звичайним людям за надзвичайно потужну підтримку моєї держави , наших людей у цей час .","За принциповість щодо бізнес - активності , яка пов'язана з Російською Федерацією .",yes,no,none,none,none,none,high,
9447,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,decolonisation,окупант,окупанти,"У 2014 році світ ще не розумів уповні , навіщо російські окупанти зайшли на нашу землю .",Ніколи знову !,"Тоді – на землю Криму , частково – на землю Донбасу .",yes,no,none,none,none,none,high,
9448,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,material_security,санкція,санкції,"Але щоб це сталося , потрібно ще посилювати санкції .",Щоб утвердити зрозумілу кожному на Землі справедливість .,"Разом з іншими країнами Євросоюзу вам потрібно зробити все , щоб у Росії не було ресурсів продовжувати цю війну , війну у Європі , і не було політичної можливості переховувати злочинців .",yes,no,none,none,none,none,high,
9449,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,urgency,припинити,Припиніть,"Припиніть будь-яку торгівлю з цією державою , яка забула всі уроки Другої світової війни !",Разом з усіма іншими країнами Євросоюзу .,"Готуйтеся швидше відмовитися від російських енергоресурсів , щоб мільярди , мільярди євро за них не йшли на виробництво зброї й оплату масових убивств в Україні .",yes,no,none,none,none,none,high,
9450,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,decolonisation,окупант,окупантів,"Нам потрібна така зброя , яка дасть змогу вигнати окупантів із нашої землі .","Нам конче потрібна така зброя , з якою можна зробити безпечним наше небо , з якою можна деблокувати наші міста , де Росія влаштовує штучний голод .","Літаки , танки , протиповітряні NASAMS і протитанкові Spike , снаряди , ракети тощо .",yes,no,none,none,none,none,high,
9451,e4231ecb4925,"Промова Президента України Володимира Зеленського у Генеральних штатах, парламенті Нідерландів",2022-03-31,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001,decolonisation,окупант,окупантів,Злочини російських окупантів повинні бути покарані .,Я закликаю вас впливати на міжнародні інституції !,"Депортації , масові вбивства , знищення цивільної інфраструктури , бомбардування лікарень – усе це має отримати відповідь від демократичної спільноти .",yes,no,none,none,none,none,high,
9602,e789488d85c4,Закарпаття буде одним із драйверів розвитку для всієї України – звернення Президента Володимира Зеленського,2023-08-02,https://www.president.gov.ua/news/zakarpattya-bude-odnim-iz-drajveriv-rozvitku-dlya-vsiyeyi-uk-84693,material_security,оборона,оборони,"Робимо максимум із партнерами , щоб збільшити постачання систем протиповітряної оборони .","Є влучання у південних районах – Одещина , наші порти .","Дуже важливо , щоб світ не звикав до цього російського терору .",yes,no,none,none,none,none,high,
9603,e789488d85c4,Закарпаття буде одним із драйверів розвитку для всієї України – звернення Президента Володимира Зеленського,2023-08-02,https://www.president.gov.ua/news/zakarpattya-bude-odnim-iz-drajveriv-rozvitku-dlya-vsiyeyi-uk-84693,material_security,безпека,безпеку,Зокрема й про продовольчу безпеку говорили сьогодні з нашими послами – провів позачергову велику нараду з усіма керівниками та керівницями українських дипломатичних установ .,Це дуже - дуже небезпечні сподівання .,Зібралися в Закарпатті .,yes,no,none,none,none,none,high,
9604,e789488d85c4,Закарпаття буде одним із драйверів розвитку для всієї України – звернення Президента Володимира Зеленського,2023-08-02,https://www.president.gov.ua/news/zakarpattya-bude-odnim-iz-drajveriv-rozvitku-dlya-vsiyeyi-uk-84693,material_security,санкція,санкції,Є потужні санкції проти Росії за терор .,Ми досягли надзвичайно вагомих результатів у постачанні зброї для наших воїнів .,Зараз є й нові завдання для українських дипломатів – залучати оборонні виробництва в Україну …,yes,no,none,none,none,none,high,
9605,e789488d85c4,Закарпаття буде одним із драйверів розвитку для всієї України – звернення Президента Володимира Зеленського,2023-08-02,https://www.president.gov.ua/news/zakarpattya-bude-odnim-iz-drajveriv-rozvitku-dlya-vsiyeyi-uk-84693,church_actors,релігійний,релігійних,"Освітяни , медики , представники громадських і релігійних організацій та обов’язково – наші воїни , яких мав честь я нагородити .",Важлива зустріч .,"Хоробрі й відважні воїни , якими ми пишаємось – усіма .",yes,no,none,none,none,none,high,
